https://sites.google.com/site/helpinfofb2017/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://cleanupsystem.sitey.me/,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1
https://sites.google.com/site/claming56433667000012/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://thepier.org/sun.php,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1
https://sites.google.com/site/recoveryfbtr56sdgtfds56/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/lamprit656512/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/recovry0913/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://mail.turriago.com/box.php?nl=7&c=101&m=6295&s=857499fb31da2ff898cab89909001c54&funcml=unsub2&luha=1,-1,1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,-1
https://sites.google.com/site/confirmfblog2017/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/claminer545435456432500/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://www.hogarytextil.com/downloader_ASASDUTEN23/skin/images/update/index.html,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
http://www.updatemicrosoft.sitey.me/,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1,1,-1,-1
https://sites.google.com/site/info23f991200072t/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/clamingidentify008754504/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/clamingidentify008754501/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
https://sites.google.com/site/clamingidentify008754502/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://meetwomen.com/member%20downloads/uwec.edu/home/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
http://meetwomen.com/member%20downloads/fgcu.edu/home/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
http://meetwomen.com/member%20downloads/colorado.edu/home/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
http://skoudn.skclick.in/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,1,1,-1,-1
http://alltechfeed.com/free-netflix-accounts-passwords-working-premium-accounts-2017/,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
http://www.alltechfeed.com/free-netflix-accounts-passwords-working-premium-accounts-2017/,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
http://www.vitex-carbon.ru/media/system,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1
http://savteksol.com/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1
http://662y16t2xnpiipbc8ev5ankkf.designmysite.pro,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1
https://sites.google.com/site/contactfbhelpus/,-1,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://www.kshconsultingllc.com/plugin/secure/,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1
http://paulgodding.com/yawajud/index_1.html,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,-1,1,0,-1
http://wer3245wetrwerw.creatorlink.net,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1
http://match.com-mypictures.lyricsmantra.com/,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1
http://match.com-mypictures.lyricsmantra.com/#/,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1
https://www.giovanninashville.com/paypal/drkyze=,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1
http://www.residual.net/node?page=7,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1
http://gmcraig.com/a/,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
http://pvmgarage.com/wp-includes/js/jcrop/memberinfo/aol.memberinfo.aol.com/aol/M3DiJoK.php,-1,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1
http://www.aftechnology.ca/69/xtn/home,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1
https://ugweofw55.tumblr.com/,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
http://ugweofw55.tumblr.com/,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
http://solutions-acoustiques.com/Myjourney/gduc/,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,0,-1
http://www.bransongroupgetaway.net/volvo/,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
http://updateupdate2017.sitey.me/,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1,1,-1,-1
http://tsuyogimo1987.tumblr.com/#_=_,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
https://beltchirire1979.tumblr.com/,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
https://iogwefwef111.tumblr.com/,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1
http://prf-gov-br.myfreesites.net,-1,-1,-1,-1,-1,1,0,0,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,0,1,1,-1,-1
http://aww.su/F75Bc,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1
https://www.thesnowcentre.com/inc/ShadowZ118/,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1
https://buy-in.app.link/ehNTIHmpaH?email,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1
http://worldmedicassist.com/wbs/wsdl/joss.php,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1
https://worldmedicassist.com/wbs/wsdl/joss.php,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1
http://www.geraldasbradas.web7611.kinghost.net/,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1
http://olaph.net/csss/Adobe%20Latest%202017%20download%20pdf%20auto%20with%20letter/Adobe%20final%20auto/view/login.php?cmd=login_submit&id=a3e4ef4c1f10e32b14ce33392fa0d9d5a3e4ef4c1f10e32b14ce33392fa0d9d5&session=a3e4ef4c1f10e32b14ce33392fa0d9d5a3e4ef4c1f10e32b14ce33392fa0d9d5,-1,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
http://olaph.net/csss/Adobe%20Latest%202017%20download%20pdf%20auto%20with%20letter/Adobe%20final%20auto/view/,-1,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
http://olaph.net/csss/Adobe%20Latest%202017%20download%20pdf%20auto%20with%20letter/Adobe%20final%20auto/view/login.php?cmd=login_submit&id=47c4a290d185ad73aba59393ae9f1c2547c4a290d185ad73aba59393ae9f1c25&session=47c4a290d185ad73aba59393ae9f1c2547c4a290d185ad73aba59393ae9f1c25,-1,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
http://pvmgarage.com/wp-includes/js/jcrop/memberinfo/aol.memberinfo.aol.com/aol,-1,0,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1
http://pvmgarage.com/wp-includes/js/jcrop/memberinfo/aol.memberinfo.aol.com/aol/,-1,0,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1
http://www.encontrefertaproveite.kinghost.net/index.php,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,-1
http://communitystandards.site44.com,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1
